"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Tsu"	"Vol"	"Country"	"Area"	"Region"	"Location Name"	"Latitude"	"Longitude"	"Focal Depth (km)"	"Mag"	"MMI Int"	"Deaths"	"Missing"	"Injuries"	"Damage ($Mil)"	"Houses Destroyed"	"Total Deaths"	"Total Missing"	"Total Injuries"	"Total Damage ($Mil)"	"Total Houses Destroyed"
"[""1200 <= Year >= 2021""]"																									
	2014	12	23	8			"ALGERIA"		15	"ALGERIA:  BLIDA"	36.492	3.025	7	4.9											
	2015	1	14	5			"CHINA"		30	"CHINA:  SICHUAN PROVINCE:  LESHAN"	29.353	103.199	10	5.3	6			11					11		
	2015	2	16	23	5580		"JAPAN"		30	"JAPAN:  HONSHU"	39.856	142.881	23	6.7	4										
	2015	2	19	13	5582		"VANUATU"		170	"VANUATU ISLANDS"	-16.431	168.148	10	6.4	5										
	2015	2	20	22			"CHINA"		30	"CHINA:  YUNNAN PROVINCE"	23.01	101.755	10	4.5											
	2015	2	21	21			"BOSNIA-HERZEGOVINA"		130	"BALKANS NW:  BOSNIA-HERZEGOVINA:"	44.534	18.934	7	3.6		4		1			4		1		
	2015	2	22	6			"CHINA"		40	"CHINA:  XINJIANG PROVINCE:  SHAWAN"	44.133	85.568	12	5.1					14.65					14.65	
	2015	2	26	21			"PAKISTAN"		60	"PAKISTAN:  BATTAGRAM"	34.671	73.278	30	5.4	4			5					5		
	2015	2	28	20			"PERU"		160	"PERU:  AREQUIPA:  CAYLLOMA:  CABANACONDE"	-15.693	-71.934	10	4.5	3					64					64
	2015	3	1	10			"CHINA"		30	"CHINA:   YUNNAN PROVINCE:  CANGYUAN, GENGMA"	23.5	98.9	11	5.5				39	15	220			39	15	220
	2015	3	8	20			"SERBIA"		130	"BALKANS NW: SERBIA:  KOSJERIC"	44.088	19.861	20	4.4	4										
	2015	3	10	20			"COLOMBIA"		160	"COLOMBIA:  ANTIOQUIA, SANTANDER"	6.8	-73.01	184	6.2	5					180					180
	2015	3	14	6			"CHINA"		30	"CHINA:  ANHUI PROVINCE:  FUYANG"	33.15	115.8	10	4.6		2		13		155	2		13		155
	2015	3	29	23	5581		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA"	-4.729	152.562	41	7.5	6										
	2015	4	20	1			"TAIWAN"		30	"TAIWAN:  TAIPEI"	24.203	122.316	29	6.4	4	1		1			1		1		
	2015	4	25	6			"NEPAL"		60	"NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH"	28.231	84.731	8	7.8	8	8957	3	24000	6000	498852	8957	3	24000	6000	498852
	2015	5	2	16	5584	7537	"JAPAN"		30	"JAPAN:  HONSHU:  S. OF"	31.529	140.213	10	5.7											
	2015	5	5	1	5583		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA"	-5.462	151.875	55	7.5											
	2015	5	12	7			"NEPAL"		60	"NEPAL:   DOLAKHA"	27.809	86.066	15	7.3	7	117		2800			117		2800		
	2015	5	30	11			"JAPAN"		30	"JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND]"	27.839	140.493	664	7.8	6			12					12		
	2015	6	4	23			"MALAYSIA"		170	"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK"	5.987	116.541	10	6	6	18					18				
	2015	6	28	1			"INDIA"		60	"INDIA:  KOKRAJHAR"	26.638	90.41	26	5.3				2					2		
	2015	7	3	1			"CHINA"		40	"CHINA:  S. XINJIANG:  HOTAN"	37.6	78.2	10	6.4		3		263		3000	3		263		3000
	2015	7	3	6			"PHILIPPINES"		170	"PHILIPPINES:  MINDANAO"	10.169	125.891	32	6.1		1					1				
	2015	7	10	4	5589		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-9.307	158.403	12	6.7											
	2015	7	18	2	5588		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-10.401	165.141	11	7	8										
	2015	7	24	20			"PAKISTAN"		60	"PAKISTAN:  ABBOTTABAD"	33.856	73.193	17	5.1	5	3		1		3	3		1		3
	2015	7	27	4	5591		"USA"	"AK"	150	"ALASKA"	52.214	-169.399	23	6.9											
	2015	7	27	21			"INDONESIA"		170	"INDONESIA:  PAPUA"	-2.629	138.528	48	7	5	1				1	1				1
	2015	7	29	0			"PANAMA"		100	"COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA"	8.231	-77.315	12	5.9	3			6					6		
	2015	8	7	1			"RWANDA"		10	"RWANDA:  BUKAVU"	-2.141	28.897	11	5.8	4	3		30			3		30		
	2015	8	9	7			"EL SALVADOR"		100	"EL SALVADOR:  ALEGRIA"	13.668	-88.478	10	4.5	4			4					4		
	2015	9	16	22	5590		"CHILE"		160	"CHILE:  CENTRAL"	-31.573	-71.674	22	8.3	9	7	1	14	600	2305	15	1	14	600	2305
	2015	9	24	15			"INDONESIA"		170	"INDONESIA:  SORONG"	-0.59	131.27	10	6.6	5			62					62		
	2015	10	17	11			"ARGENTINA"		160	"ARGENTINA:  GALPON"	-25.442	-64.632	33	5.8	7	2		30		15	2		30		15
	2015	10	26	9			"AFGHANISTAN"		40	"AFGHANISTAN: HINDU KUSH"	36.524	70.368	231	7.5	7	399		1770	109	29230	399		1770	109	29230
	2015	11	4	3			"INDONESIA"		60	"INDONESIA:  EAST NUSA TENGGARA:  ALOR"	-8.338	124.875	20	6.5	5			3	9				3	9	
	2015	11	7	6			"VENEZUELA"		160	"VENEZUELA:  MERIDA"	8.477	-71.365	14	5.3		1				33	1				33
	2015	11	11	1	5592		"CHILE"		160	"CHILE:  LA SERENA"	-29.439	-72.105	10	6.9	7										
	2015	11	13	20	5593		"JAPAN"		30	"JAPAN:  KYUSYU ISLAND"	31.001	128.873	12	6.7	4										
	2015	11	17	7	5594		"GREECE"		130	"GREECE:  LEFKADA, KEFALONIA, ITHACA"	38.67	20.6	11	6.5		2		4		1	2		4		1
	2015	11	17	17			"KYRGYZSTAN"		40	"KYRGYZSTAN: OSH"	40.376	73.204	18	5.6	5				12	222				12	222
	2015	11	18	18	5722		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-8.899	158.422	13	6.8	4										
	2015	11	22	20			"VENEZUELA"		160	"VENEZUELA:  MERIDA"	8.48	-71.42	5	5.1	4	1		3			1		3		
	2015	11	24	22			"PERU"		160	"PERU-BRAZIL"	-10.77	-71.41	636	7.6	4										
	2015	11	24	22			"PERU"		160	"PERU-BRAZIL"	-10.07	-70.98	606	7.6	4										
	2015	12	7	7			"TAJIKISTAN"		40	"TAJIKISTAN"	38.211	72.78	22	7.2	3	2			5	500	2			5	500
	2015	12	17	19			"MEXICO"		150	"MEXICO:  COCOTITLAN"	15.802	-93.633	85	6.6	5	2					2				
	2015	12	25	19			"AFGHANISTAN"		40	"AFGHANISTAN; PAKISTAN"	36.494	71.126	206	6.3	5	4		97			4		97		
	2016	1	3	23			"INDIA"		60	"INDIA:  IMPAHL"	24.804	93.651	55	6.7	7	13		100	75		13		100	75	
	2016	1	16	23			"INDONESIA"		170	"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND"	-3.873	127.229	4	5.6	3	1		22			1		22		
	2016	1	24	10			"USA"	"AK"	150	"ALASKA:  KENAI"	59.658	-153.452	126	7.1	6					4					4
	2016	1	25	4	5792		"MOROCCO"		15	"MOROCCO:  MELILLA"	35.649	-3.682	12	6.3	6	1		26			1		26		
	2016	2	5	19			"TAIWAN"		30	"TAIWAN:  TAINAN"	22.97	120.46	10	6.4	7	117		525	700		117		525	700	
	2016	3	2	12	5598		"INDONESIA"		60	"INDONESIA: SUMATRA:"	-4.952	94.33	24	7.8	5										
	2016	4	10	10			"AFGHANISTAN"		40	"AFGHANISTAN:  KHYBER PAKHTUNKHWA"	36.473	71.131	212	6.6	5	6		5			6		5		
	2016	4	13	13			"MYANMAR (BURMA)"		60	"INDIA: ASSAM; BANGLADESH"	23.094	94.865	136	6.9	5	2		170			2		170		
	2016	4	15	16			"JAPAN"		30	"JAPAN:  KUMAMOTO, OITA"	32.791	130.754	10	7	8	50		1500	20000	80000	50		1500	20000	80000
	2016	4	16	23	5599		"ECUADOR"		160	"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS"	0.35	-80.16	17	7.8	8	663	9	6274	3300	6998	663	9	6274	3300	6998
	2016	4	28	19	5600		"VANUATU"		170	"VANUATU ISLANDS"	-16.043	167.379	24	7											
	2016	5	11	1			"CHINA"		40	"CHINA:  TIBET (XIZANG PROVINCE)"	32.022	95.027	8	5.2				60					60		
	2016	5	18	16			"ECUADOR"		160	"ECUADOR:  MANABI PROVINCE"	0.495	-79.616	30	6.9	4	1		162			1		162		
	2016	5	28	23			"ALGERIA"		15	"ALGERIA:  MEDEA:  MIHOUB"	36.431	3.517	11	5.4	5			28					28		
	2016	6	1	22			"INDONESIA"		60	"INDONESIA:  SUMATRA:  PESISIR SELATAN"	-2.097	100.665	50	6.6	5	1		30			1		30		
	2016	6	7	19			"INDONESIA"		170	"INDONESIA:  MALUKU:  TERNATE ISLAND"	1.279	126.371	31	6.3	4										
	2016	7	1	14			"TAJIKISTAN"		40	"TAJIKISTAN:  RASHT"	38.881	70.559	10	5						31					31
	2016	7	29	21			"USA TERRITORY"	"MP"	170	"NORTHERN MARIANA ISLANDS"	18.543	145.507	196	7.7	4										
	2016	7	31	9			"CHINA"		30	"CHINA:  GUANGXI PROVINCE"	24.134	111.478	25	4.9											
	2016	7	31	23			"INDONESIA"		60	"INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA"	-8.194	117.814	21	5.6	6			4					4		
	2016	8	12	1	5604		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-22.477	173.117	16	7.2											
	2016	8	15	2			"PERU"		160	"PERU:  AREQUIPA"	-15.64	-71.68	8	5.5	6	9		68		605	9		68		605
	2016	8	19	7	5605		"SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS"		70	"SOUTH SANDWICH ISLANDS"	-55.285	-31.877	10	7.4											
	2016	8	20	9	5741		"JAPAN"		30	"JAPAN:  OFF EAST COAST HONSHU"	40.394	143.68	10	6	2										
	2016	8	24	1			"ITALY"		130	"ITALY:  ACCUMOLI, ARQUATA, AMATRICE"	42.704	13.238	4	6.2	9	299	15	368	5000		299	15	368	5000	
	2016	8	24	10			"MYANMAR (BURMA)"		60	"MYANMAR (BURMA): CHAUK"	20.923	94.569	82	6.8	5	4		20	10		4		20	10	
	2016	9	1	16	5606		"NEW ZEALAND"		170	"NEW ZEALAND:  GISBORNE"	-37.359	179.146	19	7	5										
	2016	9	10	12			"TANZANIA"		10	"TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI"	-1.036	31.618	40	5.9		23		252	458	1172	23		252	458	1172
	2016	9	11	13			"MACEDONIA"		130	"BALKANS NW:  MACEDONIA"	42.008	21.488	13	5.1	6			30	10				30	10	
	2016	9	12	11			"SOUTH KOREA"		30	"SOUTH KOREA:  GYEONGJU"	35.781	129.216	13	5.4	6	1		14	21		1		14	21	
	2016	9	23	16			"RWANDA"		10	"RWANDA:  RISUZI; CONGO:  UKAVU"	-2.65	29.06	10	4.8		8				22	8				22
	2016	9	28	16			"NICARAGUA"		100	"NICARAGUA:  LEON"	12.442	-86.515	8	5.5	4	1		5		6	1		5		6
	2016	10	1	8			"PAKISTAN"		60	"PAKISTAN:  MANSEHRA, NARAN"	34.905	73.682	10	5.4	2	1					1				
	2016	10	21	5			"JAPAN"		30	"JAPAN:  KURAYOSHI"	35.374	133.809	6	6.2	6			7	100	2			7	100	2
	2016	10	26	19			"ITALY"		130	"ITALY:  VISSO, USSITA"	42.956	13.067	10	6.1	7	1					1				
	2016	10	30	6			"ITALY"		130	"ITALY: NORCIA"	42.84	13.11	9	6.6	7	2		20	200		2		20	200	
	2016	11	7	1			"USA"	"OK"	150	"OKLAHOMA:  CUSHING"	35.988	-96.805	3	5	6				20					20	
	2016	11	13	11	5613		"NEW ZEALAND"		170	"NEW ZEALAND:  AMBERLEY"	-42.737	173.054	15	7.8	8	2					2			3900	1
	2016	11	21	20	5618		"JAPAN"		30	"JAPAN: NEAR E COAST HONSHU"	37.393	141.387	9	6.9	7			15					15		
	2016	11	24	18	5620		"NICARAGUA"		100	"NICARAGUA"	11.96	-88.835	33	6.9	5										
	2016	11	25	14			"CHINA"		40	"CHINA:  XINJIANG PROVINCE:  KASHGAR"	39.273	73.978	17	6.6	7	1			5.5		1			5.5	
	2016	11	27	23			"NEPAL"		40	"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA"	27.802	86.532	10	5.4	4	1		1		2	1		1		2
	2016	11	29	20			"POLAND"		120	"POLAND:  RUDNA"	51.613	16.157	5	4.2		8		9			8		9		
	2016	12	1	0			"COSTA RICA"		100	"COSTA RICA:  PARAISO, TURRIALBA"	9.949	-83.807	1	5.3	6										
	2016	12	1	22			"PERU"		160	"PERU:  PUNO, LAMPA"	-15.44	-70.93	10	6.2	6	1		17		8	1		17		8
	2016	12	6	22			"INDONESIA"		60	"INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA"	5.283	96.168	13	6.5	8	104		857	100	245	104		857	100	245
	2016	12	8	5			"CHINA"		40	"CHINA:  N. XINJIANG:  URUMQI"	43.823	86.345	18	6	3	1			135		1			135	
	2016	12	8	17	5630		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-10.681	161.327	40	7.8	8	1				191	1				191
	2016	12	9	19	5632		"SOLOMON ISLANDS"		170	"SOLOMON ISLANDS"	-10.749	161.132	20	6.9	7										
	2016	12	17	10	5636		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND"	-4.505	153.522	95	7.9	7										
	2016	12	19	7			"ECUADOR"		160	"ECUADOR:  ESMERALDAS"	0.93	-79.84	6	5.4	6	3		47		10	3		47		10
	2016	12	25	14	5637		"CHILE"		160	"CHILE"	-43.517	-74.391	30	7.6	7										
	2017	1	3	9			"INDIA"		60	"INDIA:  AMBASA;  BANGLADESH"	24.015	92.018	32	5.7		3					3				
	2017	1	3	21	5639		"FIJI"		170	"FIJI ISLANDS"	-19.373	176.052	12	6.9	6										
	2017	1	6	2			"IRAN"		140	"IRAN:  KHONJ"	28.2	53.107	10	5		4		4			4		4		
	2017	1	11	22			"MADAGASCAR"		60	"MADAGASCAR: ANTSIRABE"	-20.16	46.647	7	5.5		2					2				
	2017	1	18	10			"ITALY"		130	"ITALY:  FARINDOLA"	42.529	13.282	9	5.7		34		11	18		34		11	18	
	2017	1	22	4	5642		"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND"	-6.246	155.172	135	7.9	9	3					3				
	2017	2	6	3			"TURKEY"		140	"TURKEY:  CANAKKALE"	39.599	26.065	10	5.3				5					5		
	2017	2	6	13			"COLOMBIA"		160	"COLOMBIA:  HUILA"	3.449	-74.672	38	5.5											
	2017	2	7	22			"PAKISTAN"		60	"PAKISTAN:  PASNI"	25.191	63.264	29	6.3						20					20
	2017	2	10	14			"PHILIPPINES"		170	"PHILIPPINES: SURIGAO DEL NORTE"	9.907	125.452	15	6.5	8	8		202	40	215	8		202	40	215
	2017	2	24	0			"ZAMBIA"		10	"ZAMBIA:  KAPUTA"	-8.44	30.031	30	5.9				5					5		
	2017	3	5	0			"PHILIPPINES"		170	"PHILIPPINES: SURIGAO DEL NORTE"	9.831	125.496	11	5.7		1		45		13	1		45		13
	2017	3	13	14			"MYANMAR (BURMA)"		60	"MYANMAR (BURMA):  THARRAWADDY"	17.399	96	10	5.1		2		36			2		36		
	2017	3	21	23			"INDONESIA"		60	"INDONESIA:  BALI"	-8.492	115.323	112	5.6				4					4		
	2017	3	26	23			"CHINA"		30	"CHINA:   YUNNAN PROVINCE"	25.938	99.841	28	5	2			1	31				1	31	
	2017	4	5	6			"IRAN"		140	"IRAN:  SEFID SANG"	35.776	60.436	13	6.1		2		11			2		11		
	2017	4	8	7			"PHILIPPINES"		170	"PHILIPPINES: BATANGAS, CALABARZON"	13.77	120.935	14	5.9				6	2	506			6	2	506
	2017	4	10	23			"EL SALVADOR"		100	"EL SALVADOR: SAN SALVADOR,SOYAPANGO"	13.766	-89.155	10	4.8		1		3			1		3		
	2017	4	24	21	5647		"CHILE"		160	"CHILE:  VALPARAISO"	-33.038	-72.062	28	6.9	9										
	2017	4	28	20	5648		"PHILIPPINES"		170	"PHILIPPINES: SARANGANI"	5.504	125.066	26	6.9	9			5		1			7		1
	2017	5	1	12	5649		"CANADA"		150	"ALASKA:  SKAGWAY; CANADA:  BRITISH COLUMBIA"	59.852	-136.677	1	6.2											
	2017	5	3	4			"TAJIKISTAN"		40	"KYRGYZSTAN:  OSH, BATKEN"	39.494	71.444	11	6						537					537
	2017	5	10	21			"CHINA"		40	"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK"	37.643	75.31	8	5.4		8		23	123	3015	8		23	123	3015
	2017	5	11	3			"AZERBAIJAN"		40	"IRAN:  ARDABIL"	39.816	48.57	63	5.1				20					20		
	2017	5	13	18			"IRAN"		140	"IRAN: KHORASAN"	37.769	57.206	8	5.6		3		417	2		3		417	2	
	2017	5	25	9			"TANZANIA"		10	"TANZANIA: MWANZA"	-3.043	32.888	10	4.4		1		18			1		18		
	2017	5	28	11			"TURKEY"		140	"TURKEY: MANISA: SARUHANLI, GOLMARMARA"	38.764	27.778	3	4.9											
	2017	5	29	14			"INDONESIA"		170	"INDONESIA:  SULAWESI:  POSO"	-1.292	120.431	12	6.6	7			25		5			25		5
	2017	6	12	12	5652		"GREECE"		130	"GREECE: LESBOS"	38.93	26.365	12	6.3		1		15		10	1		15		10
	2017	6	14	7			"GUATEMALA"		100	"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO"	14.909	-92.009	93	6.9	8	5		30			5		30		
	2017	6	21	4			"NEPAL"		60	"NEPAL:  DHADING"	27.64	85.17		3.2		1		1			1		1		
	2017	6	22	12			"GUATEMALA"		100	"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA"	13.717	-90.972	38	6.8	6			4					4		
	2017	6	24	2			"MOZAMBIQUE"		10	"MOZAMBIQUE"	-19.45	34.488	27	5.6				4		2			4		2
	2017	7	6	8			"PHILIPPINES"		170	"PHILIPPINES: LEYTE"	11.127	124.629	11	6.5	9	4		448	5	735	4		448	5	735
	2017	7	17	23	5654		"RUSSIA"		50	"RUSSIA: BERING ISLAND"	54.443	168.857	10	7.7	8										
	2017	7	18	2			"PERU"		160	"PERU:  AREQUIPA"	-16.416	-73.636	44	6.4		1		1			1		1		
	2017	7	20	22	5655		"TURKEY"		140	"TURKEY: BODRUM, DATCA; GREECE: KOS"	36.929	27.414	7	6.6	7	2		500			2		500		
	2017	8	2	7			"CHILE"		160	"CHILE:  SANTIAGO"	-33.201	-70.614	99	5.4		1					1				
	2017	8	8	13			"CHINA"		30	"CHINA:  SICHUAN PROVINCE:  ABA"	33.193	103.855	9	6.5	5	29		525	500	100	29		525	500	100
	2017	8	8	23			"CHINA"		40	"CHINA:  XINGJIANG: BORTALA"	44.302	82.832	20	6.3				32		142			32		142
	2017	8	11	21			"PERU"		160	"PERU: AREQUIPA"	-16.299	-73.474	41	5.6		1					1				
	2017	8	13	16			"PERU"		160	"PERU:  JUNIN"	-10.721	-74.566	32	5.8		1		2			1		2		
	2017	8	21	18			"ITALY"		130	"ITALY:  ISCHIA ISLAND"	40.783	13.939	3	4.2		2		42			2		42		
	2017	8	22	22			"PHILIPPINES"		170	"PHILIPPINES: LEYTE: ORMOC"	10.954	124.707	17	5		2					2				
	2017	9	8	4	5658		"MEXICO"		150	"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA"	14.761	-94.103	46	8.2	9	98		251	4000	47468	98		251	4000	47468
	2017	9	19	18			"MEXICO"		150	"MEXICO: MEXICO CITY, MORELOS, PUEBLA"	18.339	-98.68	39	7.1	9	369		6000	8000	226	369		6000	8000	226
	2017	9	23	12			"MEXICO"		150	"MEXICO:  OAXACA"	16.626	-95.078	10	6.1		5		7		11	5		7		11
	2017	9	23	20			"PHILIPPINES"		170	"PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE"	7.562	124.743	8	5.7				11		55			11		55
	2017	10	31	0	5663		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-21.697	169.149	24	6.7	3										
	2017	10	31	11			"INDONESIA"		170	"INDONESIA:  MALUKU:  AMBON"	-3.745	127.752	6	6.1	5	1					1				
	2017	11	1	2	5664		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-21.648	168.859	22	6.6	3										
	2017	11	12	18			"IRAN"		140	"IRAN: KERMANSHAH; IRAQ: KURDISTAN"	34.911	45.959	19	7.3	8	630		12900	750	15500	630		12900	750	15500
	2017	11	13	2			"COSTA RICA"		100	"COSTA RICA: JACO"	9.515	-84.487	19	6.5	8	2					2				
	2017	11	15	5			"SOUTH KOREA"		30	"SOUTH KOREA: POHANG"	36.074	129.27	10	5.5	8			90	75.8				90	75.8	
	2017	11	17	22			"CHINA"		40	"CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI"	29.833	94.984	8	6.4	9			3					3		
	2017	11	18	16			"INDONESIA"		170	"INDONESIA: NORTH MALUKU: MOROTAI"	2.465	128.148	8	5.8		1					1				
	2017	11	19	9	5723		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-21.638	168.673	14	6.3	5										
	2017	11	19	15	5724		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-21.503	168.598	13	6.6	4										
	2017	11	19	22	5670		"NEW CALEDONIA"		170	"NEW CALEDONIA:  LOYALTY ISLANDS"	-21.325	168.672	10	7	4										
	2017	11	23	9			"CHINA"		30	"CHINA: CHONGQING: WULONG"	29.349	108.058	10	5.1	4			8	1.5	1			8	1.5	1
	2017	12	1	2			"IRAN"		140	"IRAN:  KERMAN"	30.746	57.307	9	6.1	5			51					51		
	2017	12	15	16			"INDONESIA"		60	"INDONESIA:  JAVA"	-7.492	108.174	90	6.5	7	4		36			4		36		
	2017	12	20	19			"IRAN"		140	"IRAN:  ALBORZ"	35.649	50.962	10	4.9	6	2		117			2		117		
	2017	12	26	21			"IRAN"		140	"IRAN: ALBORZ, TEHRAN"	35.716	51.256	10	4	4	1		57			1		57		
	2018	1	4	10			"MONTENEGRO"		130	"BALKANS NW:  MONTENEGRO: BERANE"	42.66	19.862	10	5.1	4										
	2018	1	6	15			"IRAN"		140	"IRAN:  KERMANSHAH"	34.585	45.77	10	5	7			51					51		
	2018	1	8				"NETHERLANDS"		120	"THE NETHERLANDS: GRONINGEN"	53.2	6.6		3.4											
	2018	1	10	2	5672		"HONDURAS"		90	"HONDURAS"	17.483	-83.52	19	7.5	8										
	2018	1	11	6			"IRAN"		140	"IRAN: KERMANSHAH"	33.713	45.724	10	5.5	5			13					13		
	2018	1	14	9	5675		"PERU"		160	"PERU: YAUCA"	-15.982	-74.512	38	7.1	9	2		139		259	2		139		259
	2018	1	23	6			"INDONESIA"		60	"INDONESIA:  JAVA:  BANTEN"	-7.092	105.963	48	5.9	6	1		11			1		11		
	2018	1	23	9	5673		"USA"	"AK"	150	"ALASKA:  KODIAK ISLAND"	56.004	-149.166	14	7.9	9										
	2018	1	31	7			"AFGHANISTAN"		40	"AFGHANISTAN; PAKISTAN:  BALUCHISTAN"	36.526	70.851	194	6.2	6	2		15			2		15		
	2018	1	31	23			"ECUADOR"		60	"ECUADOR:  PASTAZA"	-1.744	-77.672	21	5.2	4	1					1				
	2018	2	6	15			"TAIWAN"		30	"TAIWAN:  HUALIEN"	24.134	121.659	17	6.4		17		291		4	17		291		4
	2018	2	16	23			"MEXICO"		150	"MEXICO:  OAXACA"	16.386	-97.979	22	7.2		14		19			14		19		
	2018	2	25	17			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA"	-6.07	142.754	25	7.5	8	145		300	290		145		300	290	
	2018	2	28	2			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  S HIGHLANDS"	-6.17	142.468	16	6.1		1					1				
	2018	3	4	19			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  S HIGHLANDS"	-6.331	142.599	10	6		11					11				
	2018	3	4	23			"USA"	"OK"	150	"OKLAHOMA: BRECKENRIDGE, ENID"	36.473	-97.722	5	4.2											
	2018	3	6	14			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  S HIGHLANDS, HELA"	-6.304	142.612	20	6.7		25				1	25				1
	2018	4	1	8			"IRAN"		140	"IRAN:  KERMANSHAH"	34.403	45.748	10	5				54					54		
	2018	4	3	9			"VENEZUELA"		160	"VENEZUELA:  MERIDA"	8.346	-71.719	10	4.9											
	2018	4	7	5			"PAPUA NEW GUINEA"		170	"PAPUA NEW GUINEA:  HELA"	-5.838	142.531	18	6.3		4					4				
	2018	4	8	16			"JAPAN"		30	"JAPAN:  SHIMANE PREFECTURE"	35.259	132.553	10	5.7				8					8		
	2018	4	10	3			"ITALY"		130	"ITALY:  MUCCIA"	43.066	13.052	10	4.7											
	2018	4	18	6			"INDONESIA"		60	"INDONESIA:  JAVA:  BANJARNEGARA"	-7.248	109.654	10	4.5	2	3		21			3		21		
	2018	4	24	0			"TURKEY"		140	"TURKEY:  ADIYAMAN"	37.596	38.514	10	5.2				39					39		
	2018	5	2	4			"IRAN"		140	"IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT"	30.705	51.49	8	5.3				133					133		
	2018	5	3	11			"SOUTH AFRICA"		10	"SOUTH AFRICA:  WEST RAND"	-26.4	27.5		2.1		7		6			7		6		
	2018	5	4	22	5678	6864	"USA"	"HI"	150	"HAWAIIAN ISLANDS: PUNA DISTRICT"	19.313	-154.998	2	6.9									1	370	716
	2018	5	5	8			"POLAND"		120	"POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ"	50.124	18.683	1	4.1		5		2			5		2		
	2018	5	6	6	5796	7541	"JAPAN"		30	"JAPAN:  HONSHU:  S. OF"	31.444	140.193	10	5.4											
	2018	5	6	19			"EL SALVADOR"		100	"EL SALVADOR:  LA UNION, SAN MIGUEL"	13.104	-88.062	10	5.4				1		11			1		11
	2018	5	9	10			"AFGHANISTAN"		40	"AFGHANISTAN: TAKHAR;  PAKISTAN"	36.994	71.382	116	6.2				13					13		
	2018	5	15	15			"COMOROS"		60	"COMOROS:  MAYOTTE"	-12.776	45.581	17	5.9				3					3		
	2018	5	27	17			"CHINA"		30	"CHINA:  JILIN PROVINCE:  NINGJIANG"	45.236	124.642	10	5.3											
	2018	6	5	18			"AZERBAIJAN"		40	"AZERBAIJAN: SHAKI-ZAQATALA"	41.526	46.786	22	5.3		1		31			1		31		
	2018	6	12	9			"COLOMBIA"		160	"COLOMBIA:  PASTO"	1.067	-77.272	11	4.9		2		7		1	2		7		1
	2018	6	13	13			"INDONESIA"		60	"INDONESIA:  MADURA ISLAND, JAVA"	-7.001	113.888	10	4.6				6					6		
	2018	6	17	22			"JAPAN"		30	"JAPAN:  OSAKA"	34.825	135.639	10	5.5		5		417	7000		5		417	7000	
	2018	7	21	7			"INDONESIA"		60	"INDONESIA: SUMATRA: SOLOK"	-0.969	100.769	10	5.2		1		2		2	1		2		2
	2018	7	22	10			"IRAN"		140	"IRAN:  KERMANSHAH"	34.591	46.166	12	5.8				287					287		
	2018	7	28	22	5778		"INDONESIA"		60	"INDONESIA:  LOMBOK ISLAND"	-8.24	116.508	14	6.4		17		355		5448	17		355		5448
